"TIME","GEO","SPECIES","SPECIES_LABEL","FISHREG","UNIT","Value","Flag and Footnotes"
"2012","Denmark","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Denmark","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Denmark","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Denmark","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight","5 392.11",""
"2012","Denmark","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Denmark","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Denmark","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Denmark","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Denmark","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","36 232.77",""
"2012","Denmark","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Denmark","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Denmark","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Denmark","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Denmark","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight","39.56",""
"2012","Denmark","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Denmark","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Denmark","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Denmark","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Denmark","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","21 365.85",""
"2012","Denmark","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Denmark","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Denmark","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Denmark","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Denmark","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Denmark","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Denmark","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Denmark","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Denmark","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Denmark","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","111 705.76",""
"2012","Denmark","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Denmark","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Denmark","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Denmark","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Denmark","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","279.41",""
"2012","Denmark","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Denmark","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Denmark","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Denmark","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Denmark","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Denmark","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Denmark","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Denmark","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Denmark","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F00","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","188 962.37",""
"2012","Germany (until 1990 former territory of the FRG)","F00","All aquatic organisms","Atlantic, Northeast / 27.1","Tonnes live weight","2 615.68",""
"2012","Germany (until 1990 former territory of the FRG)","F00","All aquatic organisms","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F00","All aquatic organisms","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F00","All aquatic organisms","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight","2 615.68",""
"2012","Germany (until 1990 former territory of the FRG)","F01","Aquatic animals","Atlantic, Northeast","Tonnes live weight","188 962.37",""
"2012","Germany (until 1990 former territory of the FRG)","F01","Aquatic animals","Atlantic, Northeast / 27.1","Tonnes live weight","2 615.68",""
"2012","Germany (until 1990 former territory of the FRG)","F01","Aquatic animals","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F01","Aquatic animals","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F01","Aquatic animals","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight","2 615.68",""
"2012","Germany (until 1990 former territory of the FRG)","F10","Freshwater fishes","Atlantic, Northeast","Tonnes live weight","1 316.55",""
"2012","Germany (until 1990 former territory of the FRG)","F10","Freshwater fishes","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F10","Freshwater fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F10","Freshwater fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F10","Freshwater fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F30","Marine fishes","Atlantic, Northeast","Tonnes live weight","163 567.46",""
"2012","Germany (until 1990 former territory of the FRG)","F30","Marine fishes","Atlantic, Northeast / 27.1","Tonnes live weight","2 615.68",""
"2012","Germany (until 1990 former territory of the FRG)","F30","Marine fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F30","Marine fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F30","Marine fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight","2 615.68",""
"2012","Germany (until 1990 former territory of the FRG)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","41 607.58",""
"2012","Germany (until 1990 former territory of the FRG)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight","396.7",""
"2012","Germany (until 1990 former territory of the FRG)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast","Tonnes live weight","18 813.45",""
"2012","Germany (until 1990 former territory of the FRG)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1","Tonnes live weight","2 531.36",""
"2012","Germany (until 1990 former territory of the FRG)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight","2 531.36",""
"2012","Germany (until 1990 former territory of the FRG)","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","51 214.16",""
"2012","Germany (until 1990 former territory of the FRG)","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HKE","European hake - Merluccius merluccius","Atlantic, Northeast","Tonnes live weight","402.84",""
"2012","Germany (until 1990 former territory of the FRG)","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","18 947.15",""
"2012","Germany (until 1990 former territory of the FRG)","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Germany (until 1990 former territory of the FRG)","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight","587.2",""
"2012","Germany (until 1990 former territory of the FRG)","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
